,description,title,personalData
584,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4727.16', 'year': '2010', 'ager': '2', 'direl': '3', 'ethnic1R': '1', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '1', 'locationr': '4', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '3', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
585,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4463.314', 'year': '2010', 'ager': '6', 'direl': '6', 'ethnic1R': '4', 'gender': '2', 'hincome': '5', 'hispanic': '1', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '1', 'newcrime': '2', 'newoff': '5', 'notify': '2', 'popsize': '5', 'race1R': '2', 'region': '1', 'seriousviolent': '3', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
586,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3702.9148', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '1', 'hincome': '1', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '2', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
587,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '4284.2593', 'year': '2010', 'ager': '2', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
588,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3625.755', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '1', 'hispanic': '2', 'injury': '1', 'locationr': '2', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '1', 'notify': '2', 'popsize': '5', 'race1R': '1', 'region': '1', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
589,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2870.7747', 'year': '2010', 'ager': '8', 'direl': '3', 'ethnic1R': '2', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '3', 'msa': '3', 'newcrime': '2', 'newoff': '5', 'notify': '1', 'popsize': '1', 'race1R': '2', 'region': '3', 'seriousviolent': '3', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
590,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2976.2156', 'year': '2010', 'ager': '7', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '1', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '3', 'race1R': '2', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
591,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2896.071', 'year': '2010', 'ager': '7', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '3', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '1', 'popsize': '3', 'race1R': '2', 'region': '2', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '3', 'weapon': '1'}"
592,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2896.071', 'year': '2010', 'ager': '7', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '3', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '1', 'newcrime': '1', 'newoff': '2', 'notify': '2', 'popsize': '3', 'race1R': '2', 'region': '2', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '1', 'weapon': '1'}"
593,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '8619.256', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '3', 'gender': '2', 'hincome': '3', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '0', 'race1R': '3', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
594,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3727.0525', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '2', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
595,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2205.6301', 'year': '2010', 'ager': '6', 'direl': '2', 'ethnic1R': '1', 'gender': '2', 'hincome': '3', 'hispanic': '2', 'injury': '1', 'locationr': '2', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
